protein_id,class,label
A0A4W6D8A8,1,2
A0A7K5ZSM2,1,2
A0A7K8DWS3,1,2
A0A4W5PXW9,1,2
A0A6F9CQE3,1,2
A0A7J7QTE8,1,2
A0A452TTP7,1,2
A0A7K5EH81,1,2
A0A6P8FXJ2,1,2
A0A4U5VKF9,1,2
A0A7L0PGK7,1,2
A0A3Q7MCK9,1,2
A0A7K4R4U0,1,2
A0A667GJQ4,1,2
A0A7L0GDL3,1,2
A0A452F152,1,2
A0A7K9KXI9,1,2
A0A7J7SGR6,1,2
A0A7K5BX85,1,2
A0A6D2W846,1,2
A0A6G1B171,1,2
A0A663MIV9,1,2
A0A6J3GXK0,1,2
A0A6J0HWE3,1,2
A0A674BR38,1,2
A0A7K7U232,1,2
A0A4W6FNJ8,1,2
A0A6J3HAL5,1,2
A0A444UNP8,1,2
A0A671Y3K1,1,2
A0A6J2W1C1,1,2
A0A7K7VHU9,1,2
A0A6P3YMM1,1,2
A0A7K9SXB9,1,2
A0A671XE67,1,2
A0A6I9Z9W3,1,2
A0A452QQE0,1,2
A0A7K7A744,1,2
A0A7K5I0D9,1,2
A0A7K4KYZ3,1,2
A0A670Y132,1,2
A0A7L0IE05,1,2
A0A670KN86,1,2
A0A6J2QLH0,1,2
A0A7K7NGT4,1,2
A0A6D2X210,1,2
A0A7K4Z5T2,1,2
A0A6J2G6Y6,1,2
A0A4D9DII7,1,2
A0A7K4V911,1,2
A0A7K9B2W0,1,2
A0A7K6B5C3,1,2
A0A7K5PAS9,1,2
A0A7K7DLI3,1,2
A0A7K7QAV7,1,2
A0A7K9H0T5,1,2
A0A5N3VDH9,1,2
A0A6P3F5X1,1,2
A0A4X1VPU0,1,2
A0A452E8D5,1,2
A0A4W2GEU5,1,2
A0A7K9KG51,1,2
A0A6J2D5C7,1,2
A0A7K8M2K2,1,2
A0A7K6FBC4,1,2
A0A6B0QTS4,1,2
A0A7K5MHC1,1,2
A0A7L0L2E5,1,2
A0A7K9CS86,1,2
A0A7L0A7W1,1,2
A0A7K8GS69,1,2
A0A7L0FGE0,1,2
A0A4W3IHK9,1,2
A0A6P5JZ73,1,2
A0A6J1XK45,1,2
A0A7L0SJF7,1,2
A0A7K8BYU9,1,2
A0A6J1Y3C4,1,2
A0A674JJW3,1,2
A0A7K6W2N6,1,2
A0A674PF43,1,2
A0A5J5N0H0,1,2
A0A6P3F916,1,2
A0A7L0RG85,1,2
A0A6J1VHV8,1,2
A0A6P9BYV2,1,2
A0A4W2I6R3,1,2
A0A6P3RQR4,1,2
A0A452RS76,1,2
A0A663EB42,1,2
A0A6P5BME2,1,2
A0A7K7A3Q5,1,2
A0A7K7C8N9,1,2
A0A6P5QWH6,1,2
A0A7L0RT31,1,2
A0A7K5YJI2,1,2
A0A7J7F923,1,2
A0A6D2YBM9,1,2
A0A6P8QQL7,1,2
A0A6A5F0Z2,1,2
A0A674BRS1,1,2
A0A7K6RK50,1,2
A0A6J2G780,1,2
A0A673V3U1,1,2
A0A6Q2YIV4,1,2
A0A7K6L4P7,1,2
A0A7K4M2J6,1,2
A0A6P7YI68,1,2
A0A7K8TPK1,1,2
A0A7K9BB46,1,2
A0A7K7P5M8,1,2
A0A672I2Q3,1,2
A0A674F3J5,1,2
A0A6J0XE99,1,2
A0A7L0TCR5,1,2
A0A7L0BME2,1,2
A0A7K9C4U9,1,2
A0A4W2GD31,1,2
A0A7K6RIT5,1,2
A0A7K8FX22,1,2
A0A493T6S8,1,2
A0A7K4KHA3,1,2
A0A7K4IUM8,1,2
A0A6J0UME4,1,2
A0A401PGT6,1,2
A0A6J3GWJ6,1,2
A0A7K8IU13,1,2
A0A7K7ASD9,1,2
A0A7L0MNP8,1,2
A0A6P7KWQ0,1,2
A0A6J0HWG3,1,2
A0A7K9E5D8,1,2
A0A7L0IPY5,1,2
A0A7L0U153,1,2
A0A7K4SLU1,1,2
A0A6P5R6P8,1,2
A0A7K6JEA0,1,2
A0A6P8SGY0,1,2
A0A6J0HYC0,1,2
A0A7K6DVN5,1,2
A0A7K6XGY9,1,2
A0A7K8JWN7,1,2
A0A7K8X5J3,1,2
A0A7K8L7K5,1,2
A0A7K4T6J1,1,2
A0A7K7ZWV6,1,2
A0A6P3QLG3,1,2
A0A6P3J4Z0,1,2
A0A7K9TJL1,1,2
A0A7K7FDD2,1,2
A0A3Q7PWP3,1,2
A0A7L0Z470,1,2
A0A7K5YR49,1,2
A0A4U1EH86,1,2
A0A668UVF5,1,2
A0A7K7EQC6,1,2
A0A7K6R719,1,2
A0A7K7F2Q6,1,2
A0A3Q3MM53,1,2
A0A4X2L5W8,1,2
A0A6I8PGV7,1,2
A0A452ER23,1,2
A0A7K8KN78,1,2
A0A7K5NHA7,1,2
A0A556V1Q0,1,2
A0A669D8D0,1,2
A0A6I9KZD7,1,2
A0A7K8MYG8,1,2
A0A7L0EXQ5,1,2
A0A7J7EN10,1,2
A0A673WK37,1,2
A0A6D2YC69,1,2
A0A3Q3IQA7,1,2
A0A401RU24,1,2
A0A6F9AB91,1,2
A0A6J0UIH3,1,2
A0A671E2U4,1,2
A0A4W5PMY8,1,2
A0A7K7RUW6,1,2
A0A7K5GAA5,1,2
A0A7L0V667,1,2
A0A7K4UGR8,1,2
A0A7K5VEE6,1,2
A0A7K8S4J5,1,2
A0A7K7B3G5,1,2
A0A452HCL2,1,2
A0A673B7W9,1,2
A0A7K5QKE1,1,2
A0A7K7IDM7,1,2
A0A6J3QMS8,1,2
A0A7K6UG79,1,2
A0A4W2DKU4,1,2
A0A6P7K182,1,2
A0A7L0D397,1,2
A0A7K4ZMA0,1,2
A0A7K7L5Q9,1,2
A0A7K6PUN1,1,2
A0A665TY15,1,2
A0A7K8AX05,1,2
A0A3Q3FKM0,1,2
A0A7K8Y649,1,2
A0A7K4JKE1,1,2
A0A6I8MYD1,1,2
A0A4X2KRV6,1,2
A0A7K7WP45,1,2
A0A4X1SUR3,1,2
A0A7K9PJD7,1,2
A0A7L0XQ11,1,2
A0A7K8HLN9,1,2
A0A7K8VDL9,1,2
A0A7K8W490,1,2
A0A4X2K130,1,2
A0A7K5XII3,1,2
A0A7L0NAT1,1,2
A0A6P7ZMW4,1,2
A0A3Q7RFS2,1,2
A0A7K9C3S4,1,2
A0A7K9NSK2,1,2
A0A7K6N6M1,1,2
A0A5N4D140,1,2
A0A7K7SVI3,1,2
A0A7K7UDR6,1,2
A0A3Q7MDI5,1,2
A0A7L0B5R5,1,2
A0A7K9QJ71,1,2
A0A7K4Q745,1,2
A0A7K7G2X6,1,2
A0A6J2HWZ7,1,2
A0A6I9YH45,1,2
A0A7K9E333,1,2
A0A7K9A7Q4,1,2
A0A7K4RZP7,1,2
A0A7K5AI37,1,2
A0A6J0HY01,1,2
A0A7K5J8Y4,1,2
A0A6J2MZG7,1,2
A0A4W5K2Y7,1,2
A0A4Z2FMR6,1,2
A0A6I9IAX6,1,2
A0A7K4WFG9,1,2
A0A6P7XM77,1,2
A0A401T3L9,1,2
A0A7K7X4C1,1,2
A0A5F8GBC2,1,2
A0A6I9NQY5,1,2
A0A7K5SR12,1,2
A0A7K8JQM8,1,2
A0A7K6W1P3,1,2
A0A4U1EIS7,1,2
A0A6P5PXJ0,1,2
A0A7K6YFE0,1,2
A0A7K8TLW7,1,2
A0A7J5XS60,1,2
A0A3Q7QGN7,1,2
A0A6F9BZX8,1,2
A0A6J0CET9,1,2
A0A6J2ADN6,1,2
A0A4X1U4N8,1,2
A0A3Q7TN59,1,2
A0A7K9XIX1,1,2
A0A6P7XDM7,1,2
A0A7J8CEC3,1,2
A0A7K5N214,1,2
A0A5N4DGH7,1,2
A0A7K5UBM3,1,2
A0A7K8PSM5,1,2
A0A7J7EVF4,1,2
A0A7K5WJH1,1,2
A0A7L0EUU2,1,2
A0A671XI63,1,2
A0A7K9RG80,1,2
A0A6G1QWN1,1,2
A0A673YSP3,1,2
A0A6P8SXC1,1,2
A0A7K5WY95,1,2
A0A7J8C5Y3,1,2
A0A4W5RYI5,1,2
A0A671E657,1,2
A0A7K9D8N2,1,2
A0A452HKF2,1,2
A0A7L0MTD7,1,2
A0A7L0GS36,1,2
A0A7K7KHG9,1,2
A0A7K5FSL6,1,2
A0A6P8SHY1,1,2
A0A7K8T8Z0,1,2
A0A6J2M9D2,1,2
A0A7K5S652,1,2
A0A6J3QH58,1,2
A0A6D2WS84,1,2
A0A7L0CTM6,1,2
A0A7K8CW17,1,2
A0A674IS70,1,2
A0A7F8R648,1,2
A0A7K7RTV9,1,2
A0A7K6T636,1,2
A0A7K9VTE6,1,2
A0A7K7JFT9,1,2
A0A6I9M2U0,1,2
A0A7K4YPM8,1,2
A0A671EHX9,1,2
A0A7K6YDI4,1,2
A0A3Q7R2M7,1,2
A0A7K5K084,1,2
A0A7K5HG17,1,2
A0A452F9A9,1,2
A0A7K9XF98,1,2
A0A7J7QSW6,1,2
A0A455AZK2,1,2
A0A7L1YNN5,1,2
A0A8C8YEU7,1,2
A0A8C0HYP0,1,2
A0A7L3CNA8,1,2
A0A8C0H8V4,1,2
A0A851L954,1,2
A0A852IBX6,1,2
A0A7L3IZ95,1,2
A0A7L2J4T2,1,2
A0A7L1EMG5,1,2
A0A8B7Q0N3,1,2
A0A7L1V325,1,2
A0A7L4D0L9,1,2
A0A852M0B2,1,2
A0A7L1D8V2,1,2
A0A7L2IQ56,1,2
A0A851DBI7,1,2
A0A8C4AID5,1,2
A0A852EWR1,1,2
A0A7L2FFJ7,1,2
A0A851XK73,1,2
A0A7L4FHT9,1,2
A0A7L1NB12,1,2
A0A8D2PU13,1,2
A0A851UVL3,1,2
A0A851XAB7,1,2
A0A7N4NM71,1,2
A0A8C8HNG9,1,2
A0A7L1L7K5,1,2
A0A851YQ24,1,2
A0A836ALI0,1,2
A0A7L3UU37,1,2
A0A8B7VCX0,1,2
A0A7L4CEV9,1,2
A0A8C4JRX6,1,2
A0A8C4MTM5,1,2
A0A7L2STL8,1,2
A0A7L1GU04,1,2
A0A7L1D111,1,2
A0A8I5TXJ1,1,2
A0A7L3LTL7,1,2
A0A7L2U4F2,1,2
A0A7L3DIX7,1,2
A0A851D5U7,1,2
A0A8B9YGZ4,1,2
A0A8C0TZV9,1,2
A0A852JN51,1,2
A0A7M4EWQ5,1,2
A0A8B9MC40,1,2
A0A8C5Y938,1,2
A0A7L4JU67,1,2
A0A8C9SH89,1,2
A0A8D3AL43,1,2
A0A7L2T2B6,1,2
A0A852HS12,1,2
A0A7L3P157,1,2
A0A7L2DIF3,1,2
A0A8C0ZTT0,1,2
A0A7L1JYG7,1,2
A0A8D0H0M5,1,2
A0A7L2WDK1,1,2
A0A8C4WNE7,1,2
A0A7L1IEW6,1,2
A0A7L2XNC8,1,2
A0A7L1PWV1,1,2
A0A7L4IK15,1,2
A0A8D0GXV3,1,2
A0A8C4TJ08,1,2
A0A7L4E3J2,1,2
A0A7L3Z0Q2,1,2
A0A7L2PRU8,1,2
A0A8D0L607,1,2
A0A850TI36,1,2
A0A7L3C792,1,2
A0A803W6Q6,1,2
A0A7L3DT45,1,2
A0A7L1BVT9,1,2
A0A7L2V8I5,1,2
A0A8D0NFP8,1,2
A0A7M4FQ38,1,2
A0A8C0UBH4,1,2
A0A8C5E197,1,2
A0A850X7K4,1,2
A0A7L2W6U3,1,2
A0A8C6F0T3,1,2
A0A8B7Q071,1,2
A0A8C9DCJ6,1,2
A0A8C5XNH6,1,2
A0A8C7DHY6,1,2
A0A7L2I461,1,2
A0A7L1ELG5,1,2
A0A7L2HYN3,1,2
A0A7L2QPN0,1,2
A0A7L3GQM3,1,2
A0A8D2JTL8,1,2
A0A8C0IND9,1,2
A0A851W4Z9,1,2
A0A8C5YTV5,1,2
A0A7L2CHG5,1,2
A0A7L2SRT2,1,2
A0A851L7M2,1,2
A0A8C9S7Z7,1,2
A0A8I3MI96,1,2
A0A8C4K7N6,1,2
A0A852GJ08,1,2
A0A850TTQ9,1,2
A0A8C5VG53,1,2
A0A8B8TLY7,1,2
A0A803XPQ7,1,2
A0A8D2MIN8,1,2
A0A7L4H0B4,1,2
A0A8C2UWD7,1,2
A0A8C0RFF0,1,2
A0A7L1B0M1,1,2
A0A8J4MJ70,1,2
A0A8B9YCK3,1,2
A0A8B7BDK7,1,2
A0A7L2W0U2,1,2
A0A851ZES6,1,2
A0A8I3MZA1,1,2
A0A8B7F5H0,1,2
A0A7L1SI45,1,2
A0A8C9XQW9,1,2
A0A7N8X605,1,2
A0A8C6A9U3,1,2
A0A852AUC2,1,2
A0A8B6YQ44,1,2
A0A8C4BI72,1,2
A0A7L1HYA1,1,2
A0A8C3WWB9,1,2
A0A8C2NCP5,1,2
A0A8C0DY72,1,2
A0A8C0L1M1,1,2
A0A7L3IB64,1,2
A0A7L3NZU7,1,2
A0A835NT65,1,2
A0A851M5V7,1,2
A0A852D858,1,2
A0A7L2KWY2,1,2
A0A851EUV1,1,2
A0A7L1H5L7,1,2
A0A7L1F339,1,2
A0A7L2YX93,1,2
A0A7L4HAP4,1,2
A0A7L3WTI6,1,2
A0A7L3U2S1,1,2
A0A7L2GTI3,1,2
A0A8C6E5R8,1,2
A0A7L3PZE2,1,2
A0A7L3UUU5,1,2
A0A7L3RW28,1,2
A0A852FDP9,1,2
A0A7L3F020,1,2
A0A7L2P3D8,1,2
A0A7L4H5X3,1,2
A0A8C0SA20,1,2
A0A8D1VF17,1,2
A0A8B9YCM1,1,2
A0A8B7RWH5,1,2
A0A8B9HQZ6,1,2
A0A8B7QZL0,1,2
A0A7L3T0B3,1,2
A0A7L4AIA2,1,2
A0A851JXD0,1,2
A0A7L2RBT4,1,2
A0A852PAC4,1,2
A0A8C5L456,1,2
A0A8B9BEZ7,1,2
A0A8C9W146,1,2
A0A8C6HV47,1,2
A0A8C6ZMZ8,1,2
A0A8C2W2U7,1,2
A0A8C6R2Q9,1,2
A0A8C9CEI0,1,2
A0A8B7IMS0,1,2
A0A7L3F1G2,1,2
A0A7L3LWT0,1,2
A0A8B7UEE2,1,2
A0A850X0R4,1,2
A0A8D0DTL0,1,2
A0A7L1JHC0,1,2
A0A7L3TYB8,1,2
A0A7L1IAG6,1,2
A0A8D2GTK5,1,2
A0A851QBL4,1,2
A0A852CP26,1,2
A0A851T3M0,1,2
A0A7L2ZFT5,1,2
A0A8D0H7N2,1,2
A0A7L3W4K5,1,2
A0A8C3JWC3,1,2
A0A7L2N4L4,1,2
A0A8B9MG44,1,2
A0A8C4EI15,1,2
A0A8B9K919,1,2
A0A8C9AKY0,1,2
A0A7L1ZGP2,1,2
A0A851F9M6,1,2
A0A852CG20,1,2
A0A850ZPB8,1,2
A0A8C2MDA2,1,2
A0A851TIX4,1,2
A0A7L4BZF1,1,2
A0A7L4NAC4,1,2
A0A8C9ML76,1,2
A0A8C4SCJ6,1,2
A0A7L4A3J1,1,2
A0A8C9DR38,1,2
A0A8C5WPY0,1,2
A0A7L1XLK2,1,2
A0A8B7IV78,1,2
A0A851U1V0,1,2
A0A852LZK2,1,2
A0A7L2ESN6,1,2
A0A8C8BU11,1,2
A0A850XSP5,1,2
A0A852KVK1,1,2
A0A851S2S9,1,2
A0A8D2DP86,1,2
A0A8B7HF22,1,2
A0A851ZUQ3,1,2
A0A7L4BEX4,1,2
A0A7L2Z844,1,2
A0A8J4KP80,1,2
A0A833ZA24,1,2
A0A8C7GDF2,1,2
A0A8C8AS01,1,2
A0A7L3AKM5,1,2
A0A8C4K2T5,1,2
A0A8B7WIQ0,1,2
A0A7L4M957,1,2
A0A8C9NLF1,1,2
A0A8B9YK97,1,2
A0A8C3FA00,1,2
A0A7L3Y3T2,1,2
A0A7L1WC22,1,2
A0A8C6XVS8,1,2
A0A7L4B4H0,1,2
A0A8C0WM45,1,2
A0A8D0GV81,1,2
A0A8C9QZ17,1,2
A0A7L4HU32,1,2
A0A851MX69,1,2
A0A7L1L5N5,1,2
A0A7L2LNG8,1,2
A0A8C8WHL8,1,2
A0A7L3J3A9,1,2
A0A8C8RIA3,1,2
A0A8B7IVJ9,1,2
A0A7L2UIT8,1,2
A0A851QUA7,1,2
A0A850ZJ77,1,2
A0A7L3XJW1,1,2
A0A851C4P2,1,2
A0A8C3IIK2,1,2
A0A7L3SVC2,1,2
A0A8C9DCJ8,1,2
A0A8C9AYT9,1,2
A0A852GMV0,1,2
A0A8C9PKG7,1,2
A0A8B7HWP8,1,2
A0A7L2AJG5,1,2
A0A852J9C9,1,2
A0A8C9JQ62,1,2
A0A8C0UAA5,1,2
A0A7L4KCZ9,1,2
A0A8I3N7S8,1,2
A0A8B7F5F1,1,2
A0A8D0W7Q0,1,2
A0A852MHF8,1,2
A0A7L1XM75,1,2
A0A8C6EVQ8,1,2
A0A8C9WEA4,1,2
A0A8C2N8E7,1,2
A0A850WJF9,1,2
A0A8C6XU80,1,2
A0A8C3NS82,1,2
A0A803VED8,1,2
A0A8B7BCK2,1,2
A0A850UNF8,1,2
A0A7L4LEZ9,1,2
A0A7L3RPC7,1,2
A0A7N5KFG2,1,2
A0A8C6QHJ8,1,2
A0A7L4D987,1,2
A0A7L3MHH8,1,2
A0A8C3HBG0,1,2
A0A8C0M0B6,1,2
A0A8B8VV27,1,2
A0A7L1RRE7,1,2
A0A851BU16,1,2
A0A7L1LY17,1,2
A0A7L4MCZ9,1,2
A0A852KEQ3,1,2
G1U676,1,2
H0ZKD2,1,2
A0A9D3T3A6,1,2
Q99PR9,1,2
U3I491,1,2
A0A091P833,1,2
L5KLP1,1,2
A0A9L0IVS0,1,2
A0A091IP79,1,2
A0A8U0MNP0,1,2
A0A8J4NCK5,1,2
A0A091EY56,1,2
A0AAD8CRN7,1,2
A0A9Q1J2P1,1,2
A0A9D3MTX5,1,2
G3IJ30,1,2
A6HK86,1,2
A0A9B0WG90,1,2
A0A8T2NJE9,1,2
F6NW67,1,2
A0A091EPE0,1,2
A0A8J8YEP1,1,2
Q5R572,1,2
A0A8X7X6A4,1,2
A0A8K1GQ03,1,2
F2Z4Y2,1,2
G3U584,1,2
A0A091SDA4,1,2
A0A091WEB1,1,2
H0W649,1,2
A0A9D3MW49,1,2
L8I2M5,1,2
A0A9D3QEV5,1,2
A0A091QNH1,1,2
Q4R589,1,2
A0A8T2M4V4,1,2
V8NHF6,1,2
M3ZF95,1,2
K7F967,1,2
A0AAE0RKU4,1,2
A0A091EDS3,1,2
H0XZP0,1,2
A0A8M1G2F0,1,2
F7CUU5,1,2
A0A9Q1FC14,1,2
A0AAD4YGA9,1,2
G1PPH3,1,2
W5MDZ5,1,2
A0AAD7RL10,1,2
A0A087V925,1,2
G1MJA0,1,2
A0A091PYC3,1,2
A0A091MME5,1,2
A0A091H5W5,1,2
G3S9E5,1,2
A0A8J8YK34,1,2
A0AA40H1L6,1,2
H0UYS9,1,2
A0A091JZK8,1,2
A0A8S4AY69,1,2
A0A8X7WV05,1,2
A0AA97MTK3,1,2
A0A9Q1IN59,1,2
L5KKC4,1,2
H9GNB9,1,2
A0A091RU72,1,2
A0AA40HH84,1,2
A0A091W095,1,2
A0A091TBT0,1,2
M3WEG1,1,2
A0A8T2PFC9,1,2
A0A8J4N5S9,1,2
A0A973YK75,1,2
G7PYR3,1,2
A0A091TVL6,1,2
A0AAD6AQH1,1,2
F6QL00,1,2
H0XKI8,1,2
F7BBI2,1,2
A0A9W3EGP9,1,2
A0AAD6AUZ8,1,2
F6QST9,1,2
A0A087V352,1,2
A0A9V1EZG6,1,2
A0A9D3PXY7,1,2
U3CN49,1,2
G3TF52,1,2
D2GZG6,1,2
H2LXI5,1,2
I3K4Q3,1,2
A9L904,1,2
A0A8J6DK41,1,2
H0VSX2,1,2
L8J3P6,1,2
G3I988,1,2
A0A8J8XZQ3,1,2
G5CBF2,1,2
G1RX54,1,2
H2QH31,1,2
A0AAD9DYY0,1,2
A0AAD7WA16,1,2
A0A9D3S5H9,1,2
A0A091JG84,1,2
H3B5A8,1,2
A0A091R7G6,1,2
W5Q8C8,1,2
G3QJX7,1,2
A0A087XY16,1,2
G1T6Y1,1,2
E1BIG3,1,2
H0W1A5,1,2
G1PTA8,1,2
A0A8U0PD29,1,2
U3KEX4,1,2
U3D2Z1,1,2
W5QCC3,1,2
A0A091HLG7,1,2
A0A087X4V6,1,2
A0A9Q1FNK7,1,2
I3MD89,1,2
G3RA48,1,2
A0A8J6ECV8,1,2
A0A9Y4JWX8,1,2
A0A9Q1ICA9,1,2
A0A060WL06,1,2
H3DLG0,1,2
A0A9Y4NHS5,1,2
A0A8T0BW50,1,2
A0A087RG90,1,2
M3WZM3,1,2
I3N6X3,1,2
A0A091RA09,1,2
A0A091GF63,1,2
G1SKU6,1,2
M3VWV7,1,2
A0A8T3CP60,1,2
A0A091EYH7,1,2
A0A8S9EF81,1,2
A0A091MLE4,1,2
A0A9W3EX04,1,2
F6SPA1,1,2
A0A091WAC9,1,2
F6V9P2,1,2
A0A8J6L3U8,1,2
A0AA97K675,1,2
A0A9D3M4S3,1,2
A0A9Q1DFQ6,1,2
A0AAD9C6F8,1,2
A0A091N5P8,1,2
A0A087XTK8,1,2
A0A087XE63,1,2
Q3ZB20,1,2
A0AAD7S1B5,1,2
A0A091VGA4,1,2
A0A060Z365,1,2
A0A9J7H8Z6,1,2
A0A091ISY1,1,2
G3HCR8,1,2
G1QD67,1,2
A0A091P1R0,1,2
B9EJ14,1,2
H3AAL3,1,2
A0A091GG96,1,2
A0A8U0UZV9,1,2
A0AAD8CGB7,1,2
A0A093GQ59,1,2
A0JNG9,1,2
D2HYP9,1,2
A0A091K3E2,1,2
A0A9V1FGM8,1,2
A0A091L3V7,1,2
A0A091R6U3,1,2
A0A9L0JB22,1,2
B5FWA7,1,2
A0A091E092,1,2
E9QBQ5,1,2
A0A9Y4NHW2,1,2
G3TL36,1,2
A0A091N594,1,2
A0A087RIB8,1,2
A0A091HGZ5,1,2
A0A091KUJ7,1,2
A0A091RXZ4,1,2
F6U2X5,1,2
G1RMK7,1,2
G5BVD9,1,2
F1RNJ2,1,2
A0A9D3PKW6,1,2
A0A087Y1A0,1,2
A0A093F793,1,2
A0AAE0RDZ4,1,2
A2AAU2,1,2
A0A060WRD9,1,2
A0A9V1EPW1,1,2
A0A8J6KR90,1,2
S7MFX1,1,2
A0A060WJJ8,1,2
A0A091NKP5,1,2
A0A091E1B9,1,2
A0A091WG16,1,2
A0A093FQA0,1,2
A0A8K9WWL5,1,2
A0A091GWI5,1,2
A0A060YH93,1,2
F1MV40,1,2
A0AAD7SRA4,1,2
Q6PFS3,1,2
G7Q0R3,1,2
A0A091PCU0,1,2
H3A053,1,2
A0A8J9DPS9,1,2
Q0VD05,1,2
G1R2Z6,1,2
A0A093C4H6,1,2
H3ANB0,1,2
H2QAS8,1,2
A0A060WE41,1,2
H0X9H7,1,2
A0A973YJP5,1,2
G1R2Z9,1,2
H0WLV7,1,2
I3JJ34,1,2
A0A091DWJ1,1,2
G5BV63,1,2
A0A087XY75,1,2
A0A9W2UVV2,1,2
A0A091KAY9,1,2
A0A093HTW5,1,2
F7HXI8,1,2
A0AA41MHW5,1,2
W5N847,1,2
E7FGK7,1,2
A0AAD9BA09,1,2
A0A9Y4NHX3,1,2
A0A091HCM4,1,2
A0A8K0BYH4,1,2
A0A091LCD2,1,2
A0A9W3GXE5,1,2
A0A8T1SBW6,1,2
A0A087XWA2,1,2
F7HNQ5,1,2
F7FN39,1,2
M3YLK7,1,2
M3YT98,1,2
H3BWI9,1,2
M3WZA8,1,2
H2QLK9,1,2
A0A093CW60,1,2
M3YFI1,1,2
B5FWA8,1,2
A0A087QLL4,1,2
L9JPC4,1,2
M3YMG1,1,2
D2HV93,1,2
W5MZJ4,1,2
H9G3D4,1,2
A0A093SPJ0,1,2
A0A1A8CTM9,1,2
A0A1A8LFH6,1,2
A0A1A8HMI2,1,2
A0A1A7WAB1,1,2
A0A1A8K8Q4,1,2
A0A0P7X771,1,2
A0A1A7WAV0,1,2
A0A1A8UQQ3,1,2
A0A1A8MI64,1,2
A0A1A8CS27,1,2
A0A093QEJ0,1,2
A0A1A8CVB0,1,2
A0A1A7ZSM4,1,2
A0A1A8II13,1,2
A0A1A8F3Q0,1,2
A0A1A7X8G3,1,2
A0A0F8CPJ3,1,2
A0A0A0A2W7,1,2
A0A1A7YVL5,1,2
A0A0A0A9W8,1,2
A0A094MTX0,1,2
A0A096LXB4,1,2
A0A1A7XIZ5,1,2
A0A1A8NU28,1,2
A0A1A8HEG6,1,2
A0A1A8SH05,1,2
A0A1A7YR72,1,2
A0A1A8F4E2,1,2
A0A1A8MLJ5,1,2
A0A1A8ARP0,1,2
A0A0P7TQQ7,1,2
A0A151N2A9,1,2
A0A099Z339,1,2
A0A093J5B8,1,2
A0A093NRT0,1,2
A0A1A8HRB3,1,2
A0A1A8F1B8,1,2
A0A1A7YNQ8,1,2
A0A099ZK75,1,2
A0A1A8A1N5,1,2
A0A093JYG5,1,2
A0A1A8NXX2,1,2
A0A0P7UFU4,1,2
A0A094L543,1,2
A0A096LVS8,1,2
A0A1A8SK81,1,2
A0A0P7V5X2,1,2
A0A0R4INZ4,1,2
A0A1A8TY64,1,2
A0A099ZJ45,1,2
A0A1A8CVU6,1,2
A0A096LT89,1,2
A0A1A7XQ34,1,2
A0A1A6HID9,1,2
A0A096MCA7,1,2
A0A093Q4Y0,1,2
A0A094KS13,1,2
A0A146ZUZ0,1,2
A0A094KI61,1,2
A0A1A8D906,1,2
A0A1A6H8P1,1,2
A0A1A8IH83,1,2
A0A099ZW40,1,2
A0A0N8JYD3,1,2
A0A1A7YAR3,1,2
A0A093PAQ2,1,2
A0A151P5X5,1,2
A0A1A8LDQ5,1,2
A0A1A8FD23,1,2
A0A1A8PUD5,1,2
A0A1A7XH44,1,2
A0A1A8VJ75,1,2
A0A1A6GFS5,1,2
A0A094LPX4,1,2
A0A1A8GIQ0,1,2
A0A0F8C5H2,1,2
A0A1A8PGD9,1,2
A0A0C4DFY2,1,2
A0A1A8CNH4,1,2
A0A093RHY3,1,2
A0A0Q3XC45,1,2
A0A096M1G7,1,2
A0A1A8Q4K5,1,2
A0A1A7ZE13,1,2
A0A1A8F568,1,2
A0A1A8HV32,1,2
A0A093ITW9,1,2
A0A1A8HVC9,1,2
A0A1A8DEY2,1,2
A0A1A8U588,1,2
A0A1A8DC91,1,2
A0A226NBG1,1,2
A0A1U7T5N0,1,2
A0A2D0Q9C7,1,2
A0A1S3M269,1,2
A0A2I0U8H8,1,2
A0A2I4BWH4,1,2
A0A212D9U3,1,2
A0A2D0S4K3,1,2
A0A2I4BK61,1,2
A0A212CZK5,1,2
A0A1U7T339,1,2
A0A1L8FNM9,1,2
A0A1S3AQC6,1,2
A0A1X7SBR8,1,2
A0A1L8GH87,1,2
A0A1S3RBT9,1,2
A0A1L8ENA8,1,2
A0A1L8EUY7,1,2
A0A218UXQ0,1,2
A0A2I4DBH8,1,2
A0A1S3RDS2,1,2
A0A1V4KUC5,1,2
A0A1S3G2R0,1,2
A0A1L8EYH7,1,2
A0A226NN61,1,2
A0A218UAF8,1,2
A0A1S3M347,1,2
A0A1B8XT00,1,2
A0A1D5QKJ2,1,2
A0A2I4BGJ8,1,2
A0A1S3AQG1,1,2
A0A1S2ZYR1,1,2
A0A1S3L4U3,1,2
A0A1S3PMY5,1,2
A0A1S3S237,1,2
A0A2D0S1G0,1,2
A0A1L8FHA8,1,2
A0A1L8FHE1,1,2
A0A2I0USR8,1,2
A0A2D0Q309,1,2
A0A2D0SIV1,1,2
A0A2G9RS40,1,2
A0A1V4KVQ1,1,2
A0A2I4DBD4,1,2
A0A2I2Z767,1,2
A0A2I4B3Q2,1,2
A0A2I0T9C2,1,2
A0A2I0M7C6,1,2
A0A1U7RLA9,1,2
A0A2D0SDK9,1,2
A0A1L8EQS7,1,2
